,[1] Accuracy,[2] Accuracy,[3] Accuracy,[1] Steps,[2] Steps,[3] Steps,[1] Time,[2] Time,[3] Time
5362,100.0,74.19354838709677,90.0,32.0,31.0,30.0,13.406314373016356,69.68920969963075,219.2145495414734
5363,90.69767441860463,78.57142857142857,97.56097560975607,43.0,42.0,41.0,10.792346000671387,72.18221950531006,227.94883036613464
5364,44.11764705882353,54.54545454545454,59.375,34.0,33.0,32.0,10.84786605834961,70.34675478935243,222.3715603351593
5365,84.0,87.75510204081633,79.16666666666666,50.0,49.0,48.0,10.76222848892212,69.72853398323059,222.01033449172974
5366,88.23529411764706,94.0,87.75510204081633,51.0,50.0,49.0,11.278352737426758,71.27700138092041,210.56270027160645
5367,85.41666666666666,85.1063829787234,78.26086956521739,48.0,47.0,46.0,11.081393003463745,69.67380070686339,167.2359519004822
5368,100.0,70.83333333333334,100.0,25.0,24.0,23.0,10.994269609451294,63.0104444026947,230.78724384307858
5369,88.46153846153845,72.0,100.0,26.0,25.0,24.0,11.12220859527588,61.29282927513122,166.1548354625702
5370,66.66666666666666,72.72727272727273,60.0,12.0,11.0,10.0,10.959763050079346,70.8844769001007,206.7638921737671
5371,92.5925925925926,96.15384615384615,80.0,27.0,26.0,25.0,11.000701904296877,65.51728391647339,209.1070423126221
5372,70.0,51.28205128205128,78.94736842105263,40.0,39.0,38.0,12.378707885742188,69.16042423248291,212.81346154212952
5373,85.71428571428571,73.17073170731706,62.5,42.0,41.0,40.0,11.846933364868164,68.25236082077025,186.08674454689026
5374,100.0,100.0,94.44444444444444,38.0,37.0,36.0,11.474195718765259,63.41399049758911,225.83109402656555
5375,52.38095238095239,75.0,0.0,21.0,20.0,19.0,11.85302186012268,73.87038779258728,238.93416476249686
5377,90.4761904761905,92.6829268292683,87.5,42.0,41.0,40.0,11.662055015563965,69.06786155700685,225.82106280326843
5378,85.71428571428571,77.7777777777778,96.15384615384615,28.0,27.0,26.0,11.475752830505373,66.02809739112854,212.41451716423043
5379,72.41379310344827,71.9298245614035,76.78571428571429,58.0,57.0,56.0,11.515122413635256,69.75181937217711,171.67551255226138
5380,92.70833333333334,91.62303664921468,94.21052631578951,192.0,191.0,190.0,12.893320322036743,72.82412266731262,244.67300939559937
5381,68.75,40.0,100.0,16.0,15.0,14.0,12.237468719482422,63.79933452606201,209.34170389175412
5382,100.0,78.57142857142857,100.0,29.0,28.0,27.0,11.454679250717163,64.70984768867493,236.9151430130005
5383,93.75,33.33333333333333,100.0,16.0,15.0,14.0,10.988131761550903,65.1665096282959,229.10826802253723
5384,63.63636363636363,71.42857142857143,85.0,22.0,21.0,20.0,10.992451906204224,62.58708357810974,232.34307885169983
5385,100.0,0.0,71.42857142857143,9.0,8.0,7.0,10.99104356765747,65.11208224296571,215.01229691505432
5386,77.7777777777778,76.92307692307693,76.0,27.0,26.0,25.0,11.395337343215942,63.73617124557495,225.0469892024994
5387,74.07407407407408,57.69230769230769,100.0,27.0,26.0,25.0,11.770171642303467,62.801446437835686,158.19394826889038
5388,56.52173913043478,68.8888888888889,56.81818181818182,46.0,45.0,44.0,11.531062126159668,67.0703866481781,231.27702283859253
5389,83.33333333333334,79.3103448275862,96.42857142857143,30.0,29.0,28.0,11.61411952972412,79.7063386440277,232.7261476516724
5390,36.66666666666666,37.93103448275862,14.285714285714285,30.0,29.0,28.0,11.495246887207033,73.81121897697449,212.15177798271182
5391,90.9090909090909,71.42857142857143,85.0,22.0,21.0,20.0,11.508267641067505,71.61077642440794,241.4660837650299
5392,80.0,21.428571428571427,76.92307692307693,15.0,14.0,13.0,11.29987382888794,67.08886194229126,172.19816470146182
5393,66.66666666666666,45.0,36.84210526315789,21.0,20.0,19.0,12.402922868728638,70.5326781272888,209.8595082759857
5394,93.54838709677419,90.0,100.0,31.0,30.0,29.0,12.016167640686035,70.48092842102052,214.29245591163638
5395,94.5945945945946,83.33333333333334,100.0,37.0,36.0,35.0,11.656570196151733,69.04306364059447,223.8956687450409
5396,87.5,80.0,78.57142857142857,16.0,15.0,14.0,11.725845336914062,65.0270712375641,226.64650201797485
5397,69.23076923076923,91.66666666666666,36.36363636363637,13.0,12.0,11.0,11.623913049697876,72.10628747940062,219.84667682647702
5398,92.5925925925926,73.07692307692307,80.0,27.0,26.0,25.0,12.172088146209715,66.79288601875304,218.8636486530304
5399,37.5,100.0,83.33333333333334,8.0,7.0,6.0,11.951365232467651,67.5388879776001,242.33046555519104
5400,92.30769230769228,78.94736842105263,89.18918918918921,39.0,38.0,37.0,12.614688396453856,76.26517939567566,235.5332062244416
5401,36.36363636363637,28.57142857142857,35.0,22.0,21.0,20.0,12.434126377105713,67.2402663230896,232.41436624526975
5402,84.31372549019608,86.0,85.71428571428571,51.0,50.0,49.0,12.17361569404602,75.95059609413147,240.35066676139832
5403,100.0,100.0,88.23529411764706,19.0,18.0,17.0,11.891547679901125,80.35983467102052,238.2562625408173
5404,96.77419354838707,73.33333333333333,100.0,31.0,30.0,29.0,12.065405130386353,77.51586532592773,235.06242871284485
5405,95.0,89.74358974358975,78.94736842105263,40.0,39.0,38.0,11.720300912857056,75.03393244743347,238.62058854103088
5406,34.78260869565217,40.90909090909091,23.809523809523807,23.0,22.0,21.0,13.293184280395508,76.38857555389404,242.40856218338013
5407,81.08108108108108,83.33333333333334,80.0,37.0,36.0,35.0,12.799943923950195,77.2574107646942,233.47811388969413
5408,88.46153846153845,74.50980392156862,86.0,52.0,51.0,50.0,13.011065483093262,78.0276653766632,228.56486654281616
5409,82.6086956521739,40.90909090909091,76.19047619047619,23.0,22.0,21.0,12.69578504562378,75.84450292587279,245.7946834564209
5410,80.0,0.0,100.0,15.0,14.0,13.0,13.263888120651245,69.0473198890686,239.0220227241516
5411,85.0,61.53846153846154,52.631578947368425,40.0,39.0,38.0,13.06831431388855,63.92033052444458,228.40022993087769
5412,36.36363636363637,28.57142857142857,25.0,22.0,21.0,20.0,13.013943433761597,70.714812040329,235.32857036590576
5413,75.0,85.71428571428571,66.66666666666666,8.0,7.0,6.0,12.592145681381226,78.45684504508972,211.2889039516449
5414,62.96296296296296,23.07692307692308,52.0,27.0,26.0,25.0,12.502639293670654,80.97620058059692,208.19014692306519
5415,92.45283018867924,92.30769230769228,88.23529411764706,53.0,52.0,51.0,13.367446422576904,74.1133542060852,248.67434740066528
5416,100.0,77.08333333333334,82.97872340425532,49.0,48.0,47.0,12.989808082580565,70.27199482917786,227.2181344032288
5417,63.63636363636363,60.0,66.66666666666666,11.0,10.0,9.0,13.20571994781494,66.14718008041382,241.5345017910004
5419,88.88888888888891,75.0,100.0,9.0,8.0,7.0,14.249761819839478,74.33595752716064,236.4775562286377
5420,83.7696335078534,81.05263157894737,82.53968253968253,191.0,190.0,189.0,15.101556777954102,80.09811401367188,248.7224721908569
5421,58.33333333333334,54.216867469879524,47.5609756097561,84.0,83.0,82.0,13.138612031936646,71.09046483039856,227.29623007774362
5422,88.88888888888891,73.07692307692307,100.0,27.0,26.0,25.0,12.519471883773804,66.80585503578186,182.8042287826538
5423,61.53846153846154,91.66666666666666,100.0,13.0,12.0,11.0,12.953817367553713,77.1881971359253,227.6702296733856
5424,83.33333333333334,90.9090909090909,90.0,12.0,11.0,10.0,13.05903172492981,85.11205697059631,245.88704061508182
5425,97.43589743589745,84.21052631578947,89.18918918918921,39.0,38.0,37.0,13.240127086639404,72.54811406135559,225.79322838783264
5426,84.61538461538461,76.47058823529412,80.0,52.0,51.0,50.0,14.212791204452515,71.2250692844391,238.8283033370972
5427,100.0,100.0,85.71428571428571,9.0,8.0,7.0,13.089621782302856,66.37141370773314,233.36503505706787
5428,75.0,100.0,100.0,20.0,19.0,18.0,13.110776662826538,72.77217984199523,228.85922503471366
5429,76.47058823529412,82.0,89.79591836734693,51.0,50.0,49.0,13.536682367324829,68.02218198776245,246.18230056762687
5430,80.95238095238095,30.0,68.42105263157895,21.0,20.0,19.0,13.36469316482544,71.1148364543915,235.59571528434762
5431,33.33333333333333,38.46153846153847,36.0,27.0,26.0,25.0,14.514172077178955,65.17556095123291,227.19866490364075
5432,53.125,45.16129032258064,50.0,32.0,31.0,30.0,13.33118987083435,81.75493144989014,229.34021472930908
5433,89.74358974358975,73.68421052631578,86.4864864864865,39.0,38.0,37.0,13.121793985366821,75.98607897758485,240.88755822181702
5434,70.0,68.96551724137932,89.2857142857143,30.0,29.0,28.0,12.771326780319214,76.10860109329224,233.2136528491974
5435,92.85714285714286,85.6,87.09677419354837,126.0,125.0,124.0,13.532042980194092,74.04052829742432,220.7860019207001
5436,66.66666666666666,47.368421052631575,54.05405405405406,39.0,38.0,37.0,12.940446376800535,71.40327858924866,246.54008364677432
5437,82.69230769230771,56.862745098039206,82.0,52.0,51.0,50.0,13.576835870742798,80.97522783279419,233.3041250705719
5438,76.92307692307693,72.0,83.33333333333334,26.0,25.0,24.0,13.289080619812012,81.67386603355408,228.6153569221497
5439,87.5,71.42857142857143,100.0,8.0,7.0,6.0,13.052820444107056,76.63437008857726,262.67142677307135
5441,85.18518518518519,84.61538461538461,84.0,27.0,26.0,25.0,12.97285532951355,76.111540555954,250.54063868522644
5442,93.93939393939394,100.0,96.77419354838707,33.0,32.0,31.0,13.539571046829224,77.82723259925842,224.2639455795288
5443,92.45283018867924,86.53846153846155,86.27450980392156,53.0,52.0,51.0,13.719873189926147,83.00059485435486,267.74581813812256
5444,79.59183673469387,83.33333333333334,68.08510638297872,49.0,48.0,47.0,14.03209924697876,76.06675052642822,241.5294981002808
5445,89.67391304347827,96.72131147540985,90.65934065934064,184.0,183.0,182.0,16.379991054534912,73.2537305355072,263.1368911266327
5446,96.875,100.0,96.66666666666669,32.0,31.0,30.0,13.95780348777771,68.6524543762207,220.91165494918823
5447,83.33333333333334,76.47058823529412,75.0,18.0,17.0,16.0,13.89603042602539,70.75189399719237,263.59583401679987
5448,56.75675675675675,44.444444444444436,57.14285714285714,37.0,36.0,35.0,13.64631462097168,77.29958486557005,244.634782075882
5449,100.0,46.153846153846146,75.0,14.0,13.0,12.0,13.547070503234865,85.13103675842284,258.48988032341003
5450,93.54838709677419,63.33333333333333,93.10344827586206,31.0,30.0,29.0,13.76298451423645,87.14340543746948,222.36385130882263
5452,60.86956521739131,53.33333333333334,47.72727272727273,46.0,45.0,44.0,14.16974115371704,87.81742811203003,225.9217848777771
5453,86.95652173913044,36.36363636363637,28.57142857142857,23.0,22.0,21.0,14.137935876846313,74.904705286026,243.1853539943695
5454,93.93939393939394,68.75,100.0,33.0,32.0,31.0,13.869097709655762,80.95672607421875,253.64714336395264
5455,60.86956521739131,54.54545454545454,76.19047619047619,23.0,22.0,21.0,13.935429811477661,79.31959819793701,241.7765052318573
5456,71.42857142857143,60.97560975609756,60.0,42.0,41.0,40.0,14.558220624923706,83.46696734428407,255.4792649745941
5457,74.19354838709677,90.0,82.75862068965517,31.0,30.0,29.0,14.155991077423096,81.22746324539185,259.8662574291229
5458,80.55555555555556,51.42857142857142,47.058823529411754,36.0,35.0,34.0,13.98909068107605,84.93115615844727,247.88392353057858
5459,50.0,88.88888888888891,37.5,10.0,9.0,8.0,14.244494199752808,81.43216609954834,244.9522910118103
5460,87.5,85.71428571428571,100.0,8.0,7.0,6.0,14.301530361175535,82.253901720047,242.1086540222168
5461,92.85714285714286,61.53846153846154,91.66666666666666,14.0,13.0,12.0,14.177412033081055,76.24426436424254,200.99186754226685
5462,53.84615384615386,83.33333333333334,72.72727272727273,13.0,12.0,11.0,13.977781772613525,80.34024739265442,249.57368874549863
5463,84.84848484848484,50.0,93.54838709677419,33.0,32.0,31.0,14.31061840057373,76.09230732917786,240.66473746299744
5464,89.47368421052632,61.111111111111114,76.47058823529412,19.0,18.0,17.0,14.14241647720337,82.14235997200012,222.77193737030032
5465,5.0,52.631578947368425,77.7777777777778,20.0,19.0,18.0,14.346937656402588,71.93072748184206,187.2909874916077
5466,94.44444444444444,88.57142857142857,94.11764705882351,36.0,35.0,34.0,14.938168287277222,83.87286972999574,255.96795272827148
5467,100.0,71.42857142857143,83.33333333333334,8.0,7.0,6.0,14.089120388031006,87.47247409820557,257.24388599395746
5468,55.55555555555557,30.76923076923077,32.0,27.0,26.0,25.0,14.783044338226318,77.44732928276063,247.3251667022705
5469,88.88888888888891,75.0,100.0,9.0,8.0,7.0,14.502320289611815,87.12296152114868,247.39985299110413
5470,100.0,55.55555555555557,50.0,10.0,9.0,8.0,14.415413856506348,80.34401178359984,246.63452053070068
5471,85.36585365853658,60.0,97.43589743589745,41.0,40.0,39.0,14.820101022720337,86.83487606048584,257.6404664516449
5472,78.37837837837837,86.11111111111109,91.42857142857143,37.0,36.0,35.0,15.149285078048706,71.9559643268585,262.2633113861084
5473,84.0909090909091,74.4186046511628,88.09523809523809,44.0,43.0,42.0,14.92294216156006,73.60335731506349,253.78623628616333
5474,100.0,66.66666666666666,96.55172413793105,31.0,30.0,29.0,14.97044324874878,74.48741245269775,265.03788161277765
5475,86.8421052631579,67.56756756756756,72.2222222222222,38.0,37.0,36.0,14.667226076126099,79.26658010482787,281.15919256210327
5476,85.36585365853658,85.0,79.48717948717949,41.0,40.0,39.0,15.366831302642822,84.33088088035582,260.91683101654047
5477,62.5,85.71428571428571,83.33333333333334,8.0,7.0,6.0,14.48811650276184,82.313063621521,225.12166666984558
5479,96.42857142857143,77.7777777777778,100.0,28.0,27.0,26.0,15.42534875869751,75.61606836318971,273.3003311157226
5480,100.0,100.0,100.0,20.0,19.0,18.0,15.123839616775513,76.70324659347534,268.85118961334234
5481,41.66666666666667,45.45454545454545,60.0,12.0,11.0,10.0,15.047344207763672,79.35203766822816,243.60735940933228
5482,96.0,50.0,100.0,25.0,24.0,23.0,14.750963687896727,82.78774905204774,267.53863382339483
5483,100.0,75.0,100.0,9.0,8.0,7.0,14.801860809326172,75.32088685035707,267.22635984420776
5484,85.71428571428571,69.0909090909091,90.74074074074076,56.0,55.0,54.0,15.075389623641968,78.63430857658386,274.96970319747925
5485,70.0,93.10344827586206,85.71428571428571,30.0,29.0,28.0,15.331357955932615,73.79477977752686,249.93910765647888
5486,35.29411764705883,36.36363636363637,37.5,34.0,33.0,32.0,15.47542405128479,71.47093868255615,272.24757289886475
5487,55.55555555555557,87.5,85.71428571428571,9.0,8.0,7.0,15.419442176818848,79.51407074928285,265.58401465415955
5488,100.0,100.0,71.42857142857143,9.0,8.0,7.0,15.48386001586914,83.83253479003906,251.15272521972656
5489,77.14285714285717,76.47058823529412,81.81818181818183,35.0,34.0,33.0,15.632548809051515,81.16463875770569,255.42009162902832
5490,89.65517241379311,75.0,100.0,29.0,28.0,27.0,15.777235507965088,74.04225492477417,266.3869428634644
5491,76.19047619047619,60.0,73.68421052631578,21.0,20.0,19.0,15.63366413116455,72.10012364387512,265.3195276260376
5492,100.0,85.71428571428571,100.0,8.0,7.0,6.0,15.472150325775145,73.4322876930237,269.49631357193
5493,74.07407407407408,92.30769230769228,84.0,27.0,26.0,25.0,15.66161584854126,87.07299065589905,282.01917695999146
5494,54.16666666666666,43.47826086956522,50.0,24.0,23.0,22.0,15.753117561340332,89.91343712806702,253.428453207016
5495,100.0,100.0,71.42857142857143,9.0,8.0,7.0,15.444271802902222,83.21782755851746,226.6324646472931
5496,87.87878787878788,56.25,64.51612903225806,33.0,32.0,31.0,16.213756084442142,84.32007861137392,207.20046854019162
5497,100.0,75.86206896551724,100.0,30.0,29.0,28.0,15.37249207496643,74.40913414955139,180.5707895755768
5498,93.33333333333331,48.27586206896552,71.42857142857143,30.0,29.0,28.0,15.390743017196655,70.46133756637573,271.84115624427795
5499,100.0,88.0,91.66666666666666,26.0,25.0,24.0,15.403522968292235,81.91848278045654,253.07395029068002
5500,56.66666666666666,24.13793103448276,39.285714285714285,30.0,29.0,28.0,16.05853772163391,77.9044337272644,241.7912094593048
5501,90.9090909090909,71.875,83.87096774193549,33.0,32.0,31.0,16.33046007156372,90.81620907783508,248.08613085746757
5502,90.0,87.17948717948721,81.57894736842105,40.0,39.0,38.0,15.896869897842407,83.27476978302002,204.8276240825653
5503,55.26315789473685,51.35135135135135,58.33333333333334,38.0,37.0,36.0,15.745134592056274,84.79713773727417,221.4032497406006
5504,47.5,53.84615384615386,44.73684210526316,40.0,39.0,38.0,16.118675470352173,76.43339705467223,226.06513285636902
5505,50.0,30.76923076923077,100.0,14.0,13.0,12.0,16.21623730659485,75.32770705223082,206.17221355438232
5506,64.0,79.16666666666666,86.95652173913044,25.0,24.0,23.0,16.452170848846436,73.36009526252747,198.53535628318787
5507,87.5,46.66666666666666,42.857142857142854,16.0,15.0,14.0,16.186176300048828,82.19974970817566,250.20716524124146
5508,94.73684210526315,89.18918918918921,80.55555555555556,38.0,37.0,36.0,16.119118690490726,86.97717428207397,210.93449139595032
5509,36.84210526315789,83.33333333333334,47.058823529411754,19.0,18.0,17.0,16.263230800628662,74.86371445655824,236.8184995651245
5510,80.0,64.28571428571429,92.30769230769228,15.0,14.0,13.0,15.917305707931519,80.94484400749207,256.0676317214966
5511,82.75862068965517,42.857142857142854,51.85185185185186,29.0,28.0,27.0,16.122179746627808,75.65426659584045,265.3175299167633
5512,51.72413793103448,53.57142857142857,51.85185185185186,29.0,28.0,27.0,16.502394914627075,75.84158539772035,285.09658408164984
5513,60.60606060606061,75.0,77.41935483870971,33.0,32.0,31.0,16.324768543243408,78.82030057907104,242.6647505760193
5514,87.5,42.857142857142854,66.66666666666666,8.0,7.0,6.0,16.499281644821167,84.01841044425964,208.0615198612213
5515,55.55555555555557,64.70588235294117,75.0,18.0,17.0,16.0,16.337528944015506,90.77766013145448,203.82487368583682
5516,76.47058823529412,75.0,80.0,17.0,16.0,15.0,16.378557682037357,89.61738061904906,291.75789427757263
5517,53.84615384615386,40.0,45.83333333333333,26.0,25.0,24.0,16.351079940795902,86.34429693222046,272.2894814014435
